984,Griffon Vulture,2361
985,Cape Vulture,749
986,Red-headed Vulture,515
987,White-headed Vulture,1035
988,Cinereous Vulture,2918
989,Lappet-faced Vulture,1274
990,Crested Serpent Eagle,2336
991,Great Nicobar Serpent Eagle,42
992,Mountain Serpent Eagle,54
993,Sulawesi Serpent Eagle,78
994,Philippine Serpent Eagle,180
995,Andaman Serpent Eagle,112
996,Philippine Eagle,506
997,Short-toed Snake Eagle,2518
998,Beaudouin's Snake Eagle,124
999,Black-chested Snake Eagle,723
1000,Brown Snake Eagle,953
1001,Southern Banded Snake Eagle,112
1002,Western Banded Snake Eagle,238
1003,Congo Serpent Eagle,36
1004,Bateleur,2513
1005,Bat Hawk,221
1006,Papuan Eagle,65
1007,Crested Eagle,651
1008,Harpy Eagle,1699
1009,Changeable Hawk-Eagle,1590
1010,Flores Hawk-Eagle,78
1011,Mountain Hawk-Eagle,312
1012,Legge's Hawk-Eagle,67
1013,Blyth's Hawk-Eagle,142
1014,Javan Hawk-Eagle,161
1015,Sulawesi Hawk-Eagle,89
1016,Philippine Hawk-Eagle,97
1017,Pinsker's Hawk-Eagle,22
1018,Wallace's Hawk-Eagle,176
1019,Black Hawk-Eagle,628
1020,Black-and-white Hawk-Eagle,328
1021,Ornate Hawk-Eagle,952
1022,Black-and-chestnut Eagle,297
1023,Crowned Eagle,525
1024,Rufous-bellied Eagle,310
1025,Martial Eagle,1828
1026,Long-crested Eagle,1077
1027,Black Eagle,233
1028,Lesser Spotted Eagle,724
1029,Indian Spotted Eagle,398
1030,Greater Spotted Eagle,1163
1031,Wahlberg's Eagle,342
1032,Booted Eagle,2188
1033,Little Eagle,1034
1034,Pygmy Eagle,48
1035,Ayres's Hawk-Eagle,92
1036,Tawny Eagle,2925
1037,Steppe Eagle,2711
1038,Spanish Imperial Eagle,1693
1039,Eastern Imperial Eagle,1878
1040,Gurney's Eagle,57
1041,Golden Eagle,2882
1042,Wedge-tailed Eagle,2616
1043,Verreaux's Eagle,567
1044,Cassin's Hawk-Eagle,59
1045,Bonelli's Eagle,1555
1046,African Hawk-Eagle,460
1047,Double-toothed Kite,849
1048,Rufous-thighed Kite,239
1049,Lizard Buzzard,604
1050,Gabar Goshawk,528
1051,Dark Chanting Goshawk,710
1052,Eastern Chanting Goshawk,448
1053,Pale Chanting Goshawk,1204
1054,Long-tailed Hawk,61
1055,Chestnut-shouldered Goshawk,10
1056,Red Goshawk,178
1057,Doria's Goshawk,7
1058,Tiny Hawk,214
1059,Semicollared Hawk,85
1060,Crested Goshawk,1802
1061,Sulawesi Goshawk,56
1062,Grey-bellied Hawk,71
1063,Red-chested Goshawk,52
1064,African Goshawk,329
1065,Chestnut-flanked Sparrowhawk,15
1066,Shikra,2389
1067,Nicobar Sparrowhawk,7
1068,Levant Sparrowhawk,349
1069,Chinese Sparrowhawk,614
1070,Frances's Sparrowhawk,151
1071,Spot-tailed Sparrowhawk,39
1072,Grey Goshawk,794
1073,Variable Goshawk,113
1074,Brown Goshawk,1353
1075,Black-mantled Goshawk,20
1076,Pied Goshawk,26
1077,White-bellied Goshawk,68
1078,Fiji Goshawk,97
1079,Moluccan Goshawk,15
1080,Slaty-mantled Goshawk,2
1081,Imitator Goshawk,6
1082,Grey-headed Goshawk,52
1083,New Britain Goshawk,10
1084,Red-thighed Sparrowhawk,26
1085,Little Sparrowhawk,268
1086,Japanese Sparrowhawk,883
1087,Besra,571
1088,Dwarf Sparrowhawk,47
1089,Rufous-necked Sparrowhawk,17
1090,Collared Sparrowhawk,679
1091,New Britain Sparrowhawk,9
1092,Vinous-breasted Sparrowhawk,13
1093,Madagascan Sparrowhawk,95
1094,Ovambo Sparrowhawk,132
1095,Eurasian Sparrowhawk,2921
1096,Rufous-breasted Sparrowhawk,75
1097,Sharp-shinned Hawk,2631
1098,White-breasted Hawk,95
1099,Plain-breasted Hawk,45
1100,Rufous-thighed Hawk,44
1101,Cooper's Hawk,2583
1102,Gundlach's Hawk,50
1103,Bicolored Hawk,575
1104,Chilean Hawk,298
1105,Black Sparrowhawk,212
1106,Henst's Goshawk,52
1107,Northern Goshawk,2781
1108,Meyer's Goshawk,5
1109,Western Marsh Harrier,2799
1110,Eastern Marsh Harrier,980
1111,Papuan Harrier,26
1112,Swamp Harrier,1477
1113,African Marsh Harrier,268
1114,Reunion Harrier,90
1115,Malagasy Harrier,47
1116,Long-winged Harrier,725
1117,Spotted Harrier,678
1118,Black Harrier,177
1119,Hen Harrier,2730
1120,Northern Harrier,1770
1121,Cinereous Harrier,889
1122,Pallid Harrier,1719
1123,Pied Harrier,574
1124,Montagu's Harrier,2665
1125,Red Kite,2737
1126,Black Kite,2952
1127,Yellow-billed Kite,1340
1128,Whistling Kite,2416
1129,Brahminy Kite,2912
1130,White-bellied Sea Eagle,2843
1131,Sanford's Sea Eagle,55
1132,African Fish Eagle,2955
1133,Madagascan Fish Eagle,183
1134,Pallas's Fish Eagle,353
1135,White-tailed Eagle,2795
1136,Bald Eagle,2847
1137,Steller's Sea Eagle,2052
1138,Lesser Fish Eagle,200
1139,Grey-headed Fish Eagle,438
1140,Grasshopper Buzzard,284
1141,White-eyed Buzzard,768
1142,Rufous-winged Buzzard,190
1143,Grey-faced Buzzard,641
1144,Mississippi Kite,1698
1145,Plumbeous Kite,1169
1146,Black-collared Hawk,1980
1147,Snail Kite,2909
1148,Slender-billed Kite,182
1149,Crane Hawk,841
1150,Plumbeous Hawk,75
1151,Slate-colored Hawk,161
1152,Common Black Hawk,1932
1153,Cuban Black Hawk,314
1154,Rufous Crab Hawk,277
1155,Savanna Hawk,1759
1156,White-necked Hawk,76
1157,Great Black Hawk,1698
1158,Solitary Eagle,100
1159,Chaco Eagle,165
1160,Barred Hawk,156
1161,Roadside Hawk,2652
1162,Harris's Hawk,2776
1163,White-rumped Hawk,132
1164,White-tailed Hawk,682
1165,Variable Hawk,1502
1166,Black-chested Buzzard-Eagle,2559
1167,Mantled Hawk,92
1168,White Hawk,660
1169,Grey-backed Hawk,66
1170,Semiplumbeous Hawk,218
1171,Black-faced Hawk,97
1172,White-browed Hawk,50
1173,Bermuda Hawk,1
1174,Grey Hawk,1215
1175,Grey-lined Hawk,855
1176,Red-shouldered Hawk,2790
1177,Ridgway's Hawk,286
1178,Broad-winged Hawk,2559
1179,White-throated Hawk,230
1180,Short-tailed Hawk,1212
1181,Hawaiian Hawk,303
1182,Swainson's Hawk,2593
1183,Galapagos Hawk,1144
1184,Zone-tailed Hawk,1135
1185,Red-tailed Hawk,2762
1186,Rufous-tailed Hawk,209
1187,Ferruginous Hawk,2763
1188,Rough-legged Buzzard,2588
1189,Upland Buzzard,530
1190,Eastern Buzzard,1289
1191,Himalayan Buzzard,201
1192,Long-legged Buzzard,2141
1193,Cape Verde Buzzard,29
1194,Socotra Buzzard,17
1195,Common Buzzard,2897
1196,Forest Buzzard,94
1197,Mountain Buzzard,94
1198,Archer's Buzzard,12
1199,Red-necked Buzzard,111
1200,Madagascan Buzzard,158
1201,Augur Buzzard,924
1202,Jackal Buzzard,679
1203,Great Bustard,2390
1204,Arabian Bustard,220
1205,Kori Bustard,2693
1206,Great Indian Bustard,292
1207,Australian Bustard,878
1208,Houbara Bustard,710
1209,Macqueen's Bustard,237
1210,Ludwig's Bustard,153
1211,Denham's Bustard,253
1212,Heuglin's Bustard,38
1213,Nubian Bustard,39
1214,White-bellied Bustard,726
1215,Blue Korhaan,84
1216,Karoo Korhaan,159
1217,Rüppell's Korhaan,134
1218,Little Brown Bustard,33
1219,Savile's Bustard,32
1220,Buff-crested Bustard,387
1221,Red-crested Korhaan,782
1222,Southern Black Korhaan,295
1223,Northern Black Korhaan,722
1224,Black-bellied Bustard,683
1225,Hartlaub's Bustard,148
1226,Bengal Florican,145
1227,Lesser Florican,141
1228,Little Bustard,1586
1229,White-breasted Mesite,91
1230,Brown Mesite,79
1231,Subdesert Mesite,158
1232,Red-legged Seriema,1802
1233,Black-legged Seriema,134
1234,Kagu,556
1235,Sunbittern,2201
1236,Grey-throated Rail,16
1237,Madagascan Wood Rail,29
1238,Tsingy Wood Rail,10
1239,White-spotted Flufftail,68
1240,Buff-spotted Flufftail,41
1241,Red-chested Flufftail,33
1242,Chestnut-headed Flufftail,4
1243,Streaky-breasted Flufftail,6
1244,Striped Flufftail,11
1245,Madagascan Flufftail,35
1246,White-winged Flufftail,55
1247,Slender-billed Flufftail,15
1248,African Finfoot,362
1249,Masked Finfoot,57
1250,Sungrebe,604
1251,Nkulengu Rail,41
1252,Swinhoe's Rail,28
1253,Yellow Rail,277
1254,Speckled Rail,38
1255,Ocellated Crake,102
1256,Chestnut Forest Rail,30
1257,White-striped Forest Rail,25
1258,Forbes's Forest Rail,5
1259,Mayr's Forest Rail,3
1260,Red-necked Crake,108
1261,Andaman Crake,43
1262,Red-legged Crake,283
1263,Slaty-legged Crake,312
1264,Chestnut-headed Crake,19
1265,Russet-crowned Crake,145
1266,Black-banded Crake,17
1267,Rufous-sided Crake,417
1268,Rusty-flanked Crake,16
1269,Ruddy Crake,169
1270,White-throated Crake,313
1271,Grey-breasted Crake,119
1272,Black Rail,183
1273,Galapagos Crake,20
1274,Red-and-white Crake,190
1275,Rufous-faced Crake,38
1276,Bar-winged Rail,11
1277,Woodford's Rail,11
1278,Weka,1165
1279,Calayan Rail,24
1280,New Caledonian Rail,9
1281,Lord Howe Woodhen,154
1282,Okinawa Rail,232
1283,Barred Rail,201
1284,Pink-legged Rail,16
1285,Tahiti Rail,9
1286,Buff-banded Rail,1561
1287,Guam Rail,105
1288,Wake Island Rail,13
1289,Roviana Rail,25
1290,Dieffenbach's Rail,8
1291,Chatham Rail,6
1292,Slaty-breasted Rail,632
1293,Hawkins's Rail,4
1294,Mangrove Rail,1377
1295,Clapper Rail,1004
1296,Ridgway's Rail,1108
1297,King Rail,1291
1298,Aztec Rail,46
1299,Plain-flanked Rail,45
1300,Virginia Rail,2341
1301,Ecuadorian Rail,20
1302,Bogota Rail,175
1303,Austral Rail,55
1304,Water Rail,2620
1305,Brown-cheeked Rail,227
1306,African Rail,176
1307,Madagascan Rail,49
1308,Brown-banded Rail,13
1309,Lewin's Rail,199
1310,Auckland Rail,10
1311,White-throated Rail,217
1312,Reunion Rail,2
1313,Red Rail,26
1314,Rodrigues Rail,3
1315,African Crake,155
1316,Corn Crake,1045
1317,Rouget's Rail,178
1318,Snoring Rail,14
1319,Ascension Crake,1
1320,St. Helena Rail,1
1321,Inaccessible Island Rail,28
1322,Little Wood Rail,84
1323,Rufous-necked Wood Rail,242
1324,Grey-necked Wood Rail,1172
1325,Rufous-naped Wood Rail,530
1326,Brown Wood Rail,51
1327,Giant Wood Rail,866
1328,Slaty-breasted Wood Rail,766
1329,Red-winged Wood Rail,12
1330,Uniform Crake,86
1331,Blue-faced Rail,25
1332,Talaud Rail,15
1333,Bare-eyed Rail,6
1334,Brown Crake,234
1335,Isabelline Bush-hen,42
1336,Plain Bush-hen,45
1337,Pale-vented Bush-hen,160
1338,Talaud Bush-hen,6
1339,White-breasted Waterhen,2733
1340,Black Crake,836
1341,Sakalava Rail,63
1342,St. Helena Crake,2
1343,Black-tailed Crake,205
1344,Little Crake,1105
1345,Baillon's Crake,1447
1346,Spotted Crake,2305
1347,Australian Crake,861
1348,Sora,2644
1349,Dot-winged Crake,51
1350,Ash-throated Crake,254
1351,Ruddy-breasted Crake,1118
1352,Band-bellied Crake,153
1353,Spotless Crake,667
1354,Tahiti Crake,3
1355,Kosrae Crake,6
1356,Henderson Crake,28
1357,Hawaiian Rail,28
1358,Laysan Rail,8
1359,Yellow-breasted Crake,244
1360,White-browed Crake,685
1361,Striped Crake,28
1362,Zapata Rail,15
1363,Colombian Crake,20
1364,Paint-billed Crake,132
1365,Spotted Rail,296
1366,Blackish Rail,411
1367,Plumbeous Rail,1044
1368,Chestnut Rail,62
1369,Invisible Rail,37
1370,New Guinea Flightless Rail,37
1371,Watercock,577
1372,Western Swamphen,2244
1373,African Swamphen,391
1374,Grey-headed Swamphen,1194
1375,Black-backed Swamphen,167
1376,Philippine Swamphen,45
1377,Australasian Swamphen,1553
1378,White Swamphen,12
1379,North Island Takahe,255
1380,South Island Takahe,650
1381,Allen's Gallinule,198
1382,Purple Gallinule,1997
1383,Azure Gallinule,139
1384,Samoan Woodhen,4
1385,Makira Woodhen,9
1386,Tristan Moorhen,15
1387,Gough Moorhen,44
1388,Common Moorhen,2514
1389,Common Gallinule,2848
1390,Dusky Moorhen,2219
1391,Lesser Moorhen,80
1392,Spot-flanked Gallinule,483
1393,Black-tailed Nativehen,735
1394,Tasmanian Nativehen,357
1395,Red-knobbed Coot,1609
1396,Mascarene Coot,3
1397,Eurasian Coot,2965
1398,Hawaiian Coot,695
1399,American Coot,2816
1400,White-winged Coot,674
1401,Andean Coot,628
1402,Red-gartered Coot,1093
1403,Red-fronted Coot,565
1404,Giant Coot,551
1405,Horned Coot,194
1406,Grey-winged Trumpeter,1313
1407,Pale-winged Trumpeter,177
1408,Dark-winged Trumpeter,68
1409,Grey Crowned Crane,2781
1410,Black Crowned Crane,1815
1411,Siberian Crane,410
1412,Sandhill Crane,2635
1413,White-naped Crane,386
1414,Sarus Crane,839
1415,Brolga,820
1416,Wattled Crane,1105
1417,Blue Crane,1454
1418,Demoiselle Crane,2479
1419,Red-crowned Crane,2508
1420,Whooping Crane,2444
1421,Common Crane,2246
1422,Hooded Crane,560
1423,Black-necked Crane,612
1424,Limpkin,2999
1425,Common Buttonquail,144
1426,Red-backed Buttonquail,51
1427,Hottentot Buttonquail,16
1428,Black-rumped Buttonquail,13
1429,Yellow-legged Buttonquail,107
1430,Spotted Buttonquail,27
1431,Barred Buttonquail,795
1432,Madagascan Buttonquail,100
1433,Black-breasted Buttonquail,83
1434,Chestnut-backed Buttonquail,30
1435,Buff-breasted Buttonquail,14
1436,Painted Buttonquail,232
1437,Worcester's Buttonquail,3
1438,Sumba Buttonquail,7
1439,Red-chested Buttonquail,45
1440,Little Buttonquail,84
1441,Quail-plover,43
1442,Eurasian Stone-curlew,2392
1443,Indian Stone-curlew,520
1444,Senegal Thick-knee,715
1445,Water Thick-knee,1114
1446,Spotted Thick-knee,1345
1447,Double-striped Thick-knee,1119
1448,Peruvian Thick-knee,548
1449,Bush Stone-curlew,2224
1450,Great Stone-curlew,773
1451,Beach Stone-curlew,893
1452,Snowy Sheathbill,625
1453,Black-faced Sheathbill,50
1454,Magellanic Plover,454
1455,Magellanic Oystercatcher,871
1456,Blackish Oystercatcher,1198
1457,Black Oystercatcher,2706
1458,American Oystercatcher,2936
1459,Canary Islands Oystercatcher,17
1460,African Oystercatcher,733
1461,Eurasian Oystercatcher,2786
1462,South Island Oystercatcher,495
1463,Pied Oystercatcher,2005
1464,Variable Oystercatcher,1662
1465,Chatham Oystercatcher,74
1466,Sooty Oystercatcher,1226
1467,Crab-plover,938
1468,Ibisbill,461
1469,Black-winged Stilt,2934
1470,Pied Stilt,1842
1471,Black-necked Stilt,2825
1472,White-backed Stilt,892
1473,Black Stilt,694
1474,Banded Stilt,441
1475,Pied Avocet,2805
1476,American Avocet,2800
1477,Red-necked Avocet,1072
1478,Andean Avocet,423
1479,Northern Lapwing,2922
1480,Long-toed Lapwing,585
1481,Blacksmith Lapwing,1952
1482,Spur-winged Lapwing,2195
1483,River Lapwing,722
1484,Black-headed Lapwing,298
1485,Yellow-wattled Lapwing,1353
1486,White-crowned Lapwing,633
1487,Senegal Lapwing,309
1488,Black-winged Lapwing,289
1489,Crowned Lapwing,1408
1490,African Wattled Lapwing,1117
1491,Spot-breasted Lapwing,192
1492,Brown-chested Lapwing,108
1493,Grey-headed Lapwing,996
1494,Red-wattled Lapwing,2725
1495,Javan Lapwing,40
1496,Banded Lapwing,656
1497,Masked Lapwing,2924
1498,Sociable Lapwing,549
1499,White-tailed Lapwing,636
1500,Southern Lapwing,3040
1501,Andean Lapwing,614
1502,Red-kneed Dotterel,1163
1503,Inland Dotterel,187
1504,Wrybill,1612
1505,European Golden Plover,2526
1506,Pacific Golden Plover,2840
1507,American Golden Plover,2519
1508,Grey Plover,2803
1509,New Zealand Plover,739
1510,Common Ringed Plover,2691
1511,Semipalmated Plover,2875
1512,Long-billed Plover,348
1513,Little Ringed Plover,2930
1514,Wilson's Plover,1748
1515,Killdeer,2829
1516,Piping Plover,2790
1517,Madagascan Plover,117
1518,Kittlitz's Plover,746
1519,St. Helena Plover,67
1520,Three-banded Plover,1173
1521,Forbes's Plover,93
1522,White-fronted Plover,606
1523,Kentish Plover,2896
1524,Snowy Plover,2153
1525,Javan Plover,258
1526,Red-capped Plover,1624
1527,Malaysian Plover,633
1528,Chestnut-banded Plover,289
1529,Collared Plover,1347
1530,Puna Plover,364
1531,Two-banded Plover,709
1532,Double-banded Plover,1578
1533,Lesser Sand Plover,1809
1534,Greater Sand Plover,1603
1535,Caspian Plover,364
1536,Oriental Plover,557
1537,Eurasian Dotterel,1704
1538,Rufous-chested Plover,880
1539,Mountain Plover,965
1540,Hooded Dotterel,546
1541,Shore Dotterel,304
1542,Black-fronted Dotterel,1572
1543,Tawny-throated Dotterel,297
1544,Diademed Sandpiper-Plover,488
1545,Pied Plover,742
1546,Egyptian Plover,670
1547,Greater Painted-snipe,2058
1548,Australian Painted-snipe,247
1549,South American Painted-snipe,128
1550,Lesser Jacana,242
1551,African Jacana,2110
1552,Madagascan Jacana,76
1553,Comb-crested Jacana,1480
1554,Pheasant-tailed Jacana,2112
1555,Bronze-winged Jacana,1561
1556,Northern Jacana,1881
1557,Wattled Jacana,2862
1558,Plains-wanderer,246
1559,Rufous-bellied Seedsnipe,387
1560,White-bellied Seedsnipe,176
1561,Grey-breasted Seedsnipe,454
1562,Least Seedsnipe,452
1563,Upland Sandpiper,1659
1564,Bristle-thighed Curlew,635
1565,Whimbrel,2835
1566,Little Curlew,386
1567,Eskimo Curlew,147
1568,Long-billed Curlew,2765
1569,Far Eastern Curlew,1141
1570,Slender-billed Curlew,101
1571,Eurasian Curlew,2667
1572,Bar-tailed Godwit,2755
1573,Black-tailed Godwit,2893
1574,Hudsonian Godwit,2083
1575,Marbled Godwit,2690
1576,Ruddy Turnstone,2873
1577,Black Turnstone,2391
1578,Tuamotu Sandpiper,127
1579,Kiritimati Sandpiper,7
1580,Tahiti Sandpiper,15
1581,Moorea Sandpiper,6
1582,Great Knot,1063
1583,Red Knot,2599
1584,Surfbird,1189
1585,Ruff,2452
1586,Broad-billed Sandpiper,643
1587,Sharp-tailed Sandpiper,2009
1588,Stilt Sandpiper,1984
1589,Curlew Sandpiper,3019
1590,Temminck's Stint,2091
1591,Long-toed Stint,1059
1592,Spoon-billed Sandpiper,391
1593,Red-necked Stint,1944
1594,Sanderling,2692
1595,Dunlin,2802
1596,Rock Sandpiper,1040
1597,Purple Sandpiper,2722
1598,Baird's Sandpiper,2243
1599,Little Stint,2913
1600,Least Sandpiper,2760
1601,White-rumped Sandpiper,2448
1602,Buff-breasted Sandpiper,1130
1603,Pectoral Sandpiper,2886
1604,Semipalmated Sandpiper,2774
1605,Western Sandpiper,2701
1606,Asian Dowitcher,460
1607,Long-billed Dowitcher,2744
1608,Short-billed Dowitcher,2701
1609,Eurasian Woodcock,974
1610,Amami Woodcock,123
1611,Javan Woodcock,19
1612,New Guinea Woodcock,13
1613,Bukidnon Woodcock,20
1614,Sulawesi Woodcock,11
1615,Moluccan Woodcock,27
1616,American Woodcock,1257
1617,Chatham Snipe,19
1618,North Island Snipe,7
1619,South Island Snipe,10
1620,Snares Snipe,18
1621,Subantarctic Snipe,70
1622,Jack Snipe,936
1623,Solitary Snipe,165
1624,Latham's Snipe,756
1625,Wood Snipe,51
1626,Pin-tailed Snipe,577
1627,Swinhoe's Snipe,243
1628,African Snipe,291
1629,Madagascan Snipe,27
1630,Great Snipe,650
1631,Common Snipe,2779
1632,Wilson's Snipe,2323
1633,South American Snipe,657
1634,Puna Snipe,117
1635,Noble Snipe,91
1636,Giant Snipe,118
1637,Fuegian Snipe,45
1638,Jameson's Snipe,28
1639,Imperial Snipe,19
1640,Terek Sandpiper,1674
1641,Wilson's Phalarope,2658
1642,Red-necked Phalarope,3016
1643,Red Phalarope,2673
1644,Common Sandpiper,2991
1645,Spotted Sandpiper,2765
1646,Green Sandpiper,3011
1647,Solitary Sandpiper,2872
1648,Wandering Tattler,1655
1649,Grey-tailed Tattler,1278
1650,Lesser Yellowlegs,2855
1651,Willet,2938
1652,Common Redshank,2853
1653,Marsh Sandpiper,2358
1654,Wood Sandpiper,2944
1655,Spotted Redshank,3023
1656,Common Greenshank,2859
1657,Nordmann's Greenshank,237
1658,Greater Yellowlegs,2700
1659,Cream-colored Courser,759
1660,Somali Courser,103
1661,Burchell's Courser,117
1662,Temminck's Courser,393
1663,Indian Courser,493
1664,Double-banded Courser,672
1665,Three-banded Courser,325
1666,Bronze-winged Courser,173
1667,Jerdon's Courser,21
1668,Australian Pratincole,382
1669,Collared Pratincole,1850
1670,Oriental Pratincole,1408
1671,Black-winged Pratincole,404
1672,Madagascan Pratincole,137
1673,Rock Pratincole,267
1674,Grey Pratincole,25
1675,Small Pratincole,848
1676,Brown Noddy,2332
1677,Lesser Noddy,429
1678,Black Noddy,971
1679,Blue Noddy,39
1680,Grey Noddy,68
1681,White Tern,1868
1682,Black Skimmer,2832
1683,African Skimmer,646
1684,Indian Skimmer,447
1685,Swallow-tailed Gull,1986
1686,Black-legged Kittiwake,2968
1687,Red-legged Kittiwake,456
1688,Ivory Gull,1986
1689,Sabine's Gull,1927
1690,Slender-billed Gull,1435
1691,Bonaparte's Gull,2514
1692,Silver Gull,2693
1693,Black-billed Gull,525
1694,Andean Gull,982
1695,Brown-headed Gull,1032
1696,Brown-hooded Gull,1204
1697,Black-headed Gull,3047
1698,Grey-headed Gull,1209
1699,Hartlaub's Gull,541
1700,Saunders's Gull,304
1701,Little Gull,2329
1702,Ross's Gull,952
1703,Dolphin Gull,979
1704,Lava Gull,535
1705,Laughing Gull,2865
1706,Franklin's Gull,1672
1707,Grey Gull,678
1708,Relict Gull,135
1709,Audouin's Gull,1308
1710,Mediterranean Gull,2315
1711,Pallas's Gull,1104
1712,White-eyed Gull,265
1713,Sooty Gull,357
1714,Pacific Gull,1997
1715,Belcher's Gull,791
1716,Olrog's Gull,254
1717,Black-tailed Gull,1717
1718,Heermann's Gull,2722
1719,Mew Gull,3026
1720,Ring-billed Gull,3067
1721,California Gull,2761
1722,Great Black-backed Gull,3081
1723,Kelp Gull,3065
1724,Glaucous-winged Gull,2800
1725,Western Gull,3066
1726,Yellow-footed Gull,1028
1727,Glaucous Gull,2922
1728,Iceland Gull,2938
